iyear,imonth,count
1986,6,1
1992,3,1
1994,3,1
1995,8,1
2007,11,1
2008,10,1
2015,9,1
2015,10,1
2015,11,1
2015,12,6
2016,2,1
2016,3,1
2016,6,1
2017,3,1
2017,8,1
2018,9,1
2019,1,1
2019,7,1
2019,10,1
2020,4,1
