iyear,imonth,count
1977,12,1
1984,10,4
1984,11,2
1984,12,1
1985,12,1
1986,12,1
1987,6,4
1992,3,1
1995,10,2
1997,6,1
2014,11,1
2015,7,1
2017,6,1
2017,8,1
2017,10,1
