eventid,iyear,country_txt,nkill
197910210001,1979,Philippines,0.0
197910290004,1979,Philippines,
197911280002,1979,Thailand,0.0
197911300001,1979,Thailand,0.0
197912240002,1979,Philippines,6.0
198001120007,1980,Philippines,2.0
198001180003,1980,Philippines,3.0
198001190007,1980,Philippines,0.0
198001190008,1980,Philippines,1.0
198001300001,1980,Myanmar,6.0
198002000005,1980,Thailand,
198002000006,1980,Thailand,
198002000007,1980,Thailand,4.0
198002080001,1980,Thailand,3.0
198002150004,1980,Thailand,1.0
198002270004,1980,Philippines,1.0
198003070011,1980,Philippines,13.0
198003090006,1980,Philippines,0.0
198003090007,1980,Philippines,30.0
198003090008,1980,Philippines,8.0
198003090009,1980,Philippines,0.0
198003090010,1980,Philippines,8.0
198003090011,1980,Philippines,0.0
198003150003,1980,Philippines,6.0
198003160002,1980,Philippines,10.0
198003190003,1980,Philippines,1.0
198003240022,1980,Thailand,0.0
198003270004,1980,Thailand,1.0
198003270012,1980,Thailand,0.0
198003280007,1980,Thailand,7.0
198004010017,1980,Thailand,
198004010018,1980,Thailand,6.0
198004110001,1980,Thailand,19.0
198004130002,1980,Philippines,11.0
198004220004,1980,Philippines,0.0
198004220007,1980,Thailand,6.0
198004260006,1980,Thailand,1.0
198004280014,1980,Thailand,8.0
198005300012,1980,Thailand,0.0
198006040003,1980,Philippines,18.0
198006040016,1980,Philippines,0.0
198006050008,1980,Philippines,6.0
198006060009,1980,Philippines,3.0
198006130008,1980,Philippines,10.0
198006300003,1980,Thailand,0.0
198006300004,1980,Thailand,0.0
198006300005,1980,Thailand,0.0
198006300007,1980,Thailand,0.0
198008020002,1980,Philippines,
198008230001,1980,Philippines,0.0
198008230002,1980,Philippines,
198008230003,1980,Philippines,0.0
198008230004,1980,Philippines,0.0
198008230005,1980,Philippines,0.0
198008230006,1980,Philippines,0.0
198008230007,1980,Philippines,0.0
198008230008,1980,Philippines,0.0
198008230009,1980,Philippines,0.0
198008230010,1980,Philippines,0.0
198008230011,1980,Thailand,4.0
198008250003,1980,Philippines,0.0
198008250004,1980,Philippines,0.0
198008250005,1980,Thailand,
198008300002,1980,Philippines,
198009050004,1980,Thailand,1.0
198009080009,1980,Philippines,0.0
198009080015,1980,Thailand,2.0
198009120012,1980,Philippines,0.0
198009120013,1980,Philippines,0.0
198009120014,1980,Philippines,0.0
198009120015,1980,Philippines,0.0
198009120016,1980,Philippines,0.0
198009120017,1980,Philippines,0.0
198009120018,1980,Philippines,0.0
198009120019,1980,Philippines,
198009120027,1980,Philippines,1.0
198009180001,1980,Philippines,0.0
198009180002,1980,Philippines,0.0
198009210003,1980,Philippines,1.0
198009220003,1980,Philippines,11.0
198009270002,1980,Thailand,7.0
198010000004,1980,Philippines,5.0
198010020006,1980,Thailand,5.0
198010040003,1980,Philippines,0.0
198010040004,1980,Philippines,0.0
198010040005,1980,Philippines,0.0
198010040006,1980,Philippines,0.0
198010040007,1980,Philippines,0.0
198010190001,1980,Philippines,0.0
198012030003,1980,Philippines,6.0
198012160010,1980,Philippines,1.0
198012270001,1980,Philippines,7.0
198101100003,1981,Philippines,2.0
198101270004,1981,Philippines,10.0
198101290002,1981,Philippines,16.0
198101290009,1981,Philippines,
198102090008,1981,Philippines,11.0
198102100001,1981,Philippines,20.0
198102100015,1981,Philippines,4.0
198102170007,1981,Thailand,0.0
198102180001,1981,Thailand,0.0
198102190010,1981,Philippines,16.0
198102200008,1981,Thailand,14.0
198103160009,1981,Philippines,2.0
198103280001,1981,Indonesia,4.0
