eventid,iyear,country_txt,nkill
197311000001,1973,Colombia,0.0
197311070001,1973,Argentina,0.0
197311170001,1973,Argentina,0.0
197311200001,1973,Venezuela,0.0
197311210001,1973,Argentina,0.0
197311220001,1973,Argentina,1.0
197311230001,1973,Argentina,
197311240001,1973,Venezuela,
197311300001,1973,Argentina,0.0
197312060001,1973,Argentina,0.0
197312080001,1973,Argentina,
197312080002,1973,Chile,0.0
197312110001,1973,Argentina,0.0
197312150001,1973,Venezuela,0.0
197312210001,1973,Argentina,0.0
197312280001,1973,Argentina,0.0
197401000001,1974,Bolivia,0.0
197401020001,1974,Argentina,
197401030001,1974,Argentina,0.0
197401050001,1974,Argentina,0.0
197401080001,1974,Argentina,
197401140001,1974,Argentina,0.0
197401190001,1974,Argentina,
197401190002,1974,Argentina,2.0
197403040001,1974,Argentina,0.0
197403040002,1974,Argentina,0.0
197403040003,1974,Argentina,0.0
197403040004,1974,Argentina,0.0
197403040005,1974,Argentina,0.0
197403040006,1974,Argentina,0.0
197403110001,1974,Argentina,0.0
197403120001,1974,Venezuela,0.0
197403120002,1974,Venezuela,0.0
197403140001,1974,Venezuela,0.0
197403160002,1974,Argentina,
197403160003,1974,Argentina,
197403250001,1974,Argentina,1.0
197403250002,1974,Argentina,
197404040001,1974,Argentina,1.0
197404040002,1974,Argentina,1.0
197404120001,1974,Argentina,0.0
197404120002,1974,Argentina,
197404270002,1974,Argentina,
197404280001,1974,Argentina,1.0
197405060001,1974,Argentina,1.0
197405270001,1974,Argentina,1.0
197405310001,1974,Argentina,3.0
197405310003,1974,Argentina,
197406010001,1974,Argentina,0.0
197406090001,1974,Argentina,1.0
197406140001,1974,Argentina,0.0
197406160001,1974,Argentina,2.0
197406190001,1974,Argentina,0.0
197406190002,1974,Argentina,0.0
197406190003,1974,Argentina,0.0
197406190004,1974,Argentina,0.0
197406190005,1974,Argentina,0.0
197406190006,1974,Argentina,0.0
197406240001,1974,Argentina,0.0
197406240002,1974,Argentina,
197406240003,1974,Argentina,
197407170001,1974,Argentina,0.0
197407180001,1974,Argentina,1.0
