iyear,imonth,count
1973,8,1
1981,8,2
1984,3,1
1991,9,1
1994,9,1
1996,10,1
1996,12,1
1997,3,1
2001,12,1
2003,2,2
2003,3,1
2008,4,1
2008,6,3
2014,2,1
2016,2,1
2019,3,2
2020,3,1
2020,4,2
2020,5,6
2020,6,3
