iyear,imonth,count
1989,2,1
1990,11,1
1992,6,3
1992,7,1
1994,5,1
1996,9,1
2000,3,1
2000,5,3
2000,6,1
2000,7,2
2000,11,1
2001,1,1
2003,2,1
2003,10,1
2012,1,1
2015,12,2
2016,1,1
2016,3,3
2017,6,1
