iyear,imonth,count
1990,4,1
1994,1,3
1994,4,1
1994,6,1
1994,9,1
1994,12,2
1996,7,1
1997,3,1
1997,11,1
1999,6,2
1999,7,1
2001,5,1
2002,4,1
2002,8,2
2003,2,1
2013,9,1
2016,4,12
2016,9,2
2016,10,1
