iyear,imonth,count
1992,1,1
1992,2,1
1992,3,1
1994,3,1
1994,9,1
1995,1,1
1995,5,1
1995,6,1
1995,10,4
1996,1,1
1996,2,1
1997,7,1
2000,9,1
2000,10,1
2001,1,1
2002,10,1
2004,3,1
2005,6,1
2006,1,1
2006,6,2
2007,2,1
2010,11,3
2010,12,4
2011,1,1
2011,9,1
2011,12,1
2012,2,1
2012,6,1
2012,8,8
2012,10,2
2012,12,4
2013,3,1
2013,4,1
2013,7,1
2013,11,1
2014,2,1
2015,1,2
2015,12,2
2016,3,1
2017,7,8
2017,8,3
2017,9,2
2018,3,1
2018,4,1
2019,9,1
2020,6,2
2020,11,2
