iyear,imonth,count
1972,9,3
1973,9,1
1977,4,1
1984,3,3
1988,8,1
1991,9,3
1991,10,2
1991,11,1
1992,1,1
1992,6,1
1992,8,1
1992,11,1
1992,12,1
1994,4,3
1994,7,2
1994,11,1
1995,4,2
1995,8,1
1995,9,1
1995,12,2
1996,5,4
1996,6,2
1996,9,2
1996,10,3
1996,11,2
1997,1,1
1997,2,1
1997,3,1
1997,5,2
