iyear,imonth,count
1996,4,1
1996,7,4
1999,8,1
1999,9,2
2000,5,1
2000,8,2
2000,9,1
2001,8,1
2002,6,1
2002,9,1
2003,5,1
2005,3,1
2005,12,1
2006,1,1
2006,4,1
2006,7,1
2007,3,1
2010,6,1
2011,5,1
2014,3,1
2014,9,1
2015,4,1
2015,11,2
2016,2,1
2016,7,1
2016,8,1
2016,9,1
2017,1,1
2017,5,1
2017,10,1
2018,1,1
2020,1,1
2020,6,1
