iyear,imonth,count
1978,1,1
1979,1,2
1979,10,1
1980,11,1
1981,1,1
1981,4,1
1981,8,3
1981,9,1
1985,7,2
1985,9,2
1986,10,1
1986,12,1
1987,7,1
1987,10,1
1988,12,1
1989,9,1
1991,11,1
1992,3,1
1992,4,2
1992,8,1
1995,1,4
1995,5,2
1999,9,1
2008,12,1
2010,9,1
2013,2,1
2015,2,2
2015,5,1
2015,8,1
2015,9,1
2016,9,1
2018,3,1
2019,8,2
