iyear,imonth,count
1988,11,1
2006,4,1
2007,9,1
2008,1,1
2012,6,1
2012,10,1
2013,10,1
2013,11,2
2014,3,4
2014,6,1
2014,8,1
2014,9,4
2015,9,1
2015,11,1
2016,1,1
2017,4,1
2017,7,1
2018,2,1
2018,9,1
2019,3,1
2020,2,1
2020,4,1
