iyear,imonth,count
1980,2,1
1981,2,1
1981,3,1
1981,8,1
1989,8,1
1990,6,1
1991,2,1
1992,1,1
1992,8,1
1992,9,2
1992,12,2
1994,2,1
1994,4,1
1994,9,1
1994,10,1
1995,6,1
1996,5,1
1996,10,2
2000,8,1
2000,11,1
2001,1,1
2005,11,1
2008,12,1
