iyear,imonth,iday,latitude,longitude,eventid
2014,1,1,8.86879,-73.194094,201401010001
2014,1,1,2.059818,45.326114,201401010002
2014,1,1,30.20082,66.994352,201401010003
2014,1,1,29.034412,69.158662,201401010004
2014,1,1,1.097128,42.598368,201401010005
2014,1,1,36.354146,43.143571,201401010007
2014,1,1,33.994589,44.357271,201401010017
2014,1,1,33.66969,44.381316,201401010018
2014,1,1,24.797922,93.940517,201401010020
2014,1,1,24.797922,93.940517,201401010021
2014,1,1,31.363647,63.958611,201401010022
2014,1,1,30.135777,31.269641,201401010023
2014,1,1,33.349159,43.784197,201401010024
2014,1,1,33.349159,43.784197,201401010025
2014,1,1,33.349159,43.784197,201401010026
2014,1,1,33.349159,43.784197,201401010027
2014,1,1,33.349159,43.784197,201401010028
2014,1,1,33.420949,43.295662,201401010029
2014,1,1,33.420949,43.295662,201401010030
2014,1,1,33.420949,43.295662,201401010031
2014,1,1,33.420949,43.295662,201401010032
2014,1,1,33.349159,43.784197,201401010033
2014,1,1,33.403057,43.911866,201401010034
2014,1,1,33.403057,43.911866,201401010035
2014,1,1,32.100205,66.901018,201401010036
2014,1,1,33.036022,40.288159,201401010038
2014,1,1,2.059818,45.326114,201401010039
2014,1,1,2.059818,45.326114,201401010040
2014,1,1,36.354146,43.143571,201401010044
2014,1,1,-20.57698,33.835765,201401010048
2014,1,1,29.034412,69.158662,201401010050
2014,1,1,29.230103,77.070837,201401010052
2014,1,1,8.608345,-73.316615,201401010055
2014,1,1,8.608345,-73.316615,201401010056
2014,1,1,8.608345,-73.316615,201401010057
2014,1,15,24.891116,67.143312,201401010058
2014,1,15,7.946283,-72.898807,201401010060
2014,1,1,18.07404,81.750951,201401010061
2014,1,1,18.793435,80.817976,201401010062
2014,1,2,-4.320864,39.573348,201401020003
2014,1,2,27.342552,66.367922,201401020005
2014,1,2,7.054216,124.673096,201401020006
2014,1,2,3.115641,43.646581,201401020007
2014,1,2,6.07164,101.754635,201401020008
2014,1,2,12.849085,45.037275,201401020009
2014,1,2,33.303567,44.371771,201401020010
2014,1,2,33.693946,45.067425,201401020011
2014,1,1,35.452112,44.375464,201401020014
2014,1,2,36.354146,43.143571,201401020015
2014,1,2,33.303567,44.371771,201401020016
2014,1,2,36.354146,43.143571,201401020017
2014,1,2,34.542762,43.494015,201401020018
2014,1,2,0.495944,29.459606,201401020020
2014,1,2,36.158559,43.255099,201401020021
2014,1,2,33.303567,44.371771,201401020022
2014,1,2,36.354146,43.143571,201401020023
2014,1,2,33.851602,35.51187,201401020024
2014,1,2,32.982932,44.361597,201401020025
2014,1,2,32.246185,70.356397,201401020026
2014,1,2,34.216456,71.714795,201401020027
