iyear,imonth,iday,latitude,longitude,eventid
2009,1,1,2.059819,45.326115,200901010001
2009,1,1,36.354145,43.14357,200901010003
2009,1,1,35.45211,44.375465,200901010004
2009,1,1,33.744999,45.545616,200901010005
2009,1,1,31.626705,35.104969,200901010011
2009,1,1,26.149794,91.763931,200901010012
2009,1,1,26.149794,91.763931,200901010013
2009,1,1,26.149794,91.763931,200901010014
2009,1,1,34.856902,71.429936,200901010017
2009,1,1,33.695975,70.336069,200901010018
2009,1,1,32.974638,70.14558,200901010019
2009,1,1,8.151341,124.25962,200901010020
2009,1,1,27.708754,85.329498,200901010028
2009,1,1,31.5282,34.596382,200901010029
2009,1,1,31.670149,34.575153,200901010030
2009,1,1,31.470322,34.53545,200901010032
2009,1,1,31.472609,34.497696,200901010033
2009,1,1,34.516895,69.147011,200901010035
2009,1,2,3.898484,27.239934,200901020002
2009,1,2,33.303566000000004,44.371773,200901020003
2009,1,2,36.354145,43.14357,200901020004
2009,1,2,33.07835,44.254719,200901020005
2009,1,2,29.548279,67.879189,200901020009
2009,1,2,35.47847,72.588631,200901020010
2009,1,2,34.774479,72.364052,200901020011
2009,1,2,6.720863,124.521804,200901020012
2009,1,2,34.774479,72.364052,200901020018
2009,1,2,13.357599,45.69648,200901020020
2009,1,2,31.670149,34.575153,200901020023
2009,1,2,6.941837,79.861687,200901020031
2009,1,3,35.45211,44.375465,200901030003
2009,1,3,33.403057,43.911865,200901030004
2009,1,3,31.821444,34.665169,200901030005
2009,1,3,33.303566000000004,44.371773,200901030006
2009,1,3,36.319386,41.861473,200901030007
2009,1,3,31.650027,65.650018,200901030008
2009,1,3,34.92969,72.416834,200901030012
2009,1,3,6.941837,79.861687,200901030014
2009,1,3,13.934268,121.426903,200901030015
2009,1,3,6.697343,125.082779,200901030016
2009,1,3,31.713972,34.649862,200901030018
2009,1,3,31.821444,34.665169,200901030019
2009,1,3,31.374899,34.398018,200901030022
2009,1,3,31.424962,34.593798,200901030032
2009,1,4,33.303566000000004,44.371773,200901040001
2009,1,4,34.347343,45.383274,200901040002
2009,1,4,33.773349,45.14945,200901040003
2009,1,4,4.196947,28.031783,200901040007
2009,1,4,3.961251,30.511016,200901040008
2009,1,4,51.504387,-0.140041,200901040009
2009,1,4,-33.366238,-70.505302,200901040010
2009,1,4,-33.366238,-70.505302,200901040011
2009,1,4,55.555446,-120.076197,200901040012
2009,1,4,18.857078,83.312999,200901040015
2009,1,4,25.118096,92.85636,200901040016
2009,1,4,28.54439,68.218002,200901040017
2009,1,4,31.834328,70.90905,200901040019
2009,1,4,34.774479,72.364052,200901040020
2009,1,4,31.834328,70.90905,200901040021
2009,1,4,4.196947,28.031783,200901040022
2009,1,4,1.64063,26.419389,200901040023
2009,1,4,31.821444,34.665169,200901040026
2009,1,4,31.713972,34.649862,200901040031
2009,1,4,6.700696,101.433915,200901040038
2009,1,5,6.702104,124.741539,200901050001
2009,1,5,35.45211,44.375465,200901050002
2009,1,5,35.466667,44.316667,200901050003
2009,1,5,33.303566000000004,44.371773,200901050004
2009,1,5,33.303566000000004,44.371773,200901050005
2009,1,5,33.303566000000004,44.371773,200901050006
2009,1,5,33.303566000000004,44.371773,200901050007
2009,1,5,36.354145,43.14357,200901050008
2009,1,5,50.836426,4.367415,200901050010
2009,1,5,43.604652,1.444209,200901050014
2009,1,5,34.835294,72.441886,200901050015
2009,1,5,33.006516,70.068253,200901050016
2009,1,5,30.200819,66.994354,200901050018
2009,1,5,34.92969,72.416834,200901050020
2009,1,5,28.633307,69.190369,200901050021
2009,1,5,24.317736,84.098646,200901050023
2009,1,5,31.631083,65.742226,200901050024
2009,1,5,34.565494,71.477429,200901050025
2009,1,5,37.99749,23.762728,200901050026
2009,1,5,31.192114,34.449473,200901050030
2009,1,6,7.107996,124.82476,200901060001
2009,1,6,10.516667,7.433333,200901060002
2009,1,6,36.354145,43.14357,200901060003
2009,1,6,33.303566000000004,44.371773,200901060004
2009,1,6,33.303566000000004,44.371773,200901060005
2009,1,6,36.354145,43.14357,200901060006
2009,1,6,33.006516,70.068253,200901060007
2009,1,6,34.565494,71.477429,200901060008
2009,1,6,35.079406,72.428758,200901060009
2009,1,6,34.565494,71.477429,200901060010
2009,1,6,2.798167,44.07856,200901060011
2009,1,6,34.981057,69.621456,200901060012
2009,1,6,6.941837,79.861687,200901060013
