iyear,imonth,iday,latitude,longitude,eventid
2010,1,1,33.469444,69.620278,201001010002
2010,1,1,33.697271,71.144852,201001010003
2010,1,1,24.891115,67.143311,201001010004
2010,1,1,34.856902,71.429936,201001010005
2010,1,1,34.856902,71.429936,201001010006
2010,1,1,34.856902,71.429936,201001010007
2010,1,0,34.927925,72.415152,201001010008
2010,1,0,34.927925,72.415152,201001010009
2010,1,0,34.927925,72.415152,201001010010
2010,1,0,34.927925,72.415152,201001010011
2010,1,0,34.927925,72.415152,201001010012
2010,1,1,34.856902,71.429936,201001010013
2010,1,0,34.927925,72.415152,201001010014
2010,1,1,32.431245,70.965876,201001010015
2010,1,2,35.45211,44.375465,201001020001
2010,1,3,36.354145,43.14357,201001030001
2010,1,3,38.114633,15.650234,201001030002
2010,1,3,33.528893,71.056122,201001030003
2010,1,4,2.059819,45.326115,201001040001
2010,1,4,54.607712,-5.95621,201001040002
2010,1,4,36.354145,43.14357,201001040003
2010,1,4,43.228362,44.8335,201001040004
2010,1,5,30.200819,66.994354,201001050002
2010,1,5,30.200819,66.994354,201001050003
2010,1,3,36.476389,3.758611,201001050004
2010,1,7,34.824077,70.360692,201001060001
2010,1,6,42.98542,47.450668,201001060005
2010,1,6,34.856902,71.429936,201001060006
2010,1,7,33.639521,42.838015,201001070001
2010,1,7,23.701401,86.586665,201001070003
2010,1,7,22.569164,86.973671,201001070004
2010,1,7,33.335258,69.928467,201001070005
2010,1,7,33.598633,69.228996,201001070006
2010,1,8,34.346722,62.197315,201001080001
2010,1,8,33.908578,71.070055,201001080002
2010,1,8,-5.560318,12.190405,201001080003
2010,1,8,54.748926,-6.315597,201001080005
2010,1,9,37.99749,23.762728,201001090002
2010,1,9,1.148127,-76.646288,201001090004
2010,1,9,36.354145,43.14357,201001090005
2010,1,9,32.666404,65.903629,201001090006
2010,1,10,36.420551,64.89389,201001100001
2010,1,10,33.303566000000004,44.371773,201001100002
2010,1,10,34.574856,71.276081,201001100003
2010,1,10,34.565494,71.477429,201001100004
2010,1,10,36.354145,43.14357,201001100005
2010,1,10,43.2267,44.770569,201001100006
2010,1,10,34.006004,71.53743,201001100007
2010,1,10,36.476389,3.758611,201001100008
2010,1,11,34.006004,71.53743,201001110001
2010,1,11,42.98542,47.450668,201001110002
2010,1,11,33.303566000000004,44.371773,201001110003
2010,1,11,43.85,46.716667,201001110004
2010,1,11,27.04477,84.867372,201001110005
2010,1,12,42.201984,48.048671,201001120001
2010,1,12,6.963936,-75.416364,201001120002
2010,1,12,3.037514,-76.406527,201001120003
2010,1,12,54.607712,-5.95621,201001120004
2010,1,12,35.724533,51.40519,201001120005
2010,1,13,31.619722,65.897222,201001130001
2010,1,13,15.126774,120.658121,201001130002
2010,1,13,6.867859,101.252068,201001130003
2010,1,13,30.200819,66.994354,201001130004
2010,1,13,33.397812,43.706276,201001130005
2010,1,13,33.31065,44.038208,201001130006
2010,1,14,33.388054,43.5317,201001140001
2010,1,14,32.032916,44.399648,201001140002
2010,1,14,32.032916,44.399648,201001140003
2010,1,14,6.700696,101.433915,201001140004
2010,1,14,43.2267,44.770569,201001140005
2010,1,14,43.284084,44.83511,201001140006
2010,1,14,34.565494,71.477429,201001140007
2010,1,14,6.700696,101.433915,201001140008
2010,1,14,32.623739,65.456432,201001140009
2010,1,14,31.950001,35.933331,201001140010
2010,1,15,34.516895,69.147011,201001150001
2010,1,15,23.041512,84.544486,201001150002
2010,1,15,34.002579,71.382477,201001150003
2010,1,15,35.45211,44.375465,201001150004
2010,1,15,23.041512,84.544486,201001150005
2010,1,15,4.86676,-75.620683,201001150006
2010,1,15,35.45211,44.375465,201001150007
2010,1,16,6.774396,47.429031,201001160001
2010,1,16,33.303566000000004,44.371773,201001160002
2010,1,16,36.079561,64.905955,201001160003
2010,1,16,35.271023,43.458084,201001160004
2010,1,16,35.45211,44.375465,201001160005
2010,1,16,33.303566000000004,44.371773,201001160006
2010,1,16,29.803965,66.85099,201001160007
2010,1,16,34.110325,71.163803,201001160008
2010,1,17,34.176874,61.700565,201001170001
2010,1,17,24.781467,84.986412,201001170002
2010,1,17,24.781467,84.986412,201001170003
2010,1,17,36.749063,4.889638,201001170004
2010,1,17,33.303566000000004,44.371773,201001170008
2010,1,17,36.354145,43.14357,201001170009
2010,1,17,32.533287,45.829453,201001170010
2010,1,17,33.716995,44.679516,201001170011
2010,1,17,42.121236,8.758887,201001170012
2010,1,17,42.121236,8.758887,201001170013
2010,1,17,17.247049,80.149295,201001170014
2010,1,17,34.621521,43.668377,201001170015
2010,1,18,7.199509,124.796982,201001180001
2010,1,18,34.417122,70.449593,201001180004
2010,1,18,33.303566000000004,44.371773,201001180005
2010,1,18,33.74324,44.623825,201001180006
2010,1,18,33.349159,43.784199,201001180007
2010,1,18,33.303566000000004,44.371773,201001180008
2010,1,18,36.354145,43.14357,201001180009
2010,1,18,27.809921,66.620956,201001180010
2010,1,18,33.695975,70.336069,201001180011
2010,1,18,34.110325,71.163803,201001180012
2010,1,18,34.516895,69.147011,201001180015
2010,1,18,34.516895,69.147011,201001180016
2010,1,18,34.516895,69.147011,201001180017
2010,1,18,34.516895,69.147011,201001180018
2010,1,18,34.516895,69.147011,201001180019
2010,1,18,34.516895,69.147011,201001180020
2010,1,18,34.516895,69.147011,201001180021
2010,1,18,13.742011,122.491765,201001180022
2010,1,18,33.695975,70.336069,201001180023
2010,1,18,25.296631,85.017377,201001180024
2010,1,18,30.373674,76.14519,201001180027
2010,1,18,38.5503,44.9521,201001180028
2010,1,18,3.153478,-75.052659,201001180029
2010,1,19,22.486676,86.499655,201001190001
2010,1,19,28.340071,68.188997,201001190002
2010,1,19,34.396497,72.615832,201001190004
2010,1,19,6.645308,122.10184,201001190005
2010,1,19,6.832987,124.458858,201001190006
2010,1,19,6.166837,101.190053,201001190007
2010,1,19,27.809921,66.620956,201001190009
2010,1,19,24.891115,67.143311,201001190010
2010,1,0,27.560076,68.215714,201001190011
2010,1,19,35.45211,44.375465,201001190012
2010,1,19,36.354145,43.14357,201001190013
2010,1,19,36.354145,43.14357,201001190014
2010,1,19,41.890961,12.490069,201001190015
2010,1,19,24.798346,93.94043,201001190016
2010,1,19,11.274796,49.179657,201001190017
2010,1,20,24.798346,93.94043,201001200003
2010,1,20,36.354145,43.14357,201001200005
2010,1,20,42.4364,47.3307,201001200006
2010,1,20,41.890961,12.490069,201001200007
2010,1,20,34.006004,71.53743,201001200008
2010,1,20,18.815236,82.712102,201001200012
2010,1,21,12.539776,123.665371,201001210001
2010,1,21,24.031139,89.40789,201001210002
2010,1,21,34.856902,71.429936,201001210003
2010,1,21,24.798346,93.94043,201001210004
2010,1,21,24.728425,93.896718,201001210005
2010,1,21,24.128611,84.185712,201001210008
2010,1,21,24.559337,93.814653,201001210009
2010,1,21,6.931459,124.455658,201001210010
2010,1,21,24.628724,93.761325,201001210011
2010,1,21,24.798346,93.94043,201001210012
2010,1,22,36.354145,43.14357,201001220002
2010,1,22,33.303566000000004,44.371773,201001220003
2010,1,22,2.448852,-76.605478,201001220005
2010,1,22,32.214179,70.38468,201001220007
2010,1,22,1.053889,99.730278,201001220008
2010,1,22,6.941837,79.861687,201001220009
2010,1,22,1.053889,99.730278,201001220010
2010,1,22,1.053889,99.730278,201001220011
2010,1,22,18.815236,82.712102,201001220012
2010,1,22,54.553417,-6.003314,201001220013
2010,1,23,35.118056,71.228056,201001230002
2010,1,23,33.771864,68.369703,201001230003
2010,1,23,22.124002,84.043175,201001230004
2010,1,23,32.974638,70.14558,201001230005
2010,1,23,26.63755,90.644049,201001230006
2010,1,23,32.264539,68.524715,201001230007
2010,1,23,30.550198,63.78606,201001230008
2010,1,23,33.303566000000004,44.371773,201001230009
2010,1,23,31.631083,65.742226,201001230010
2010,1,23,18.815236,82.712102,201001230011
2010,1,23,34.217285,71.561043,201001230012
2010,1,24,23.695633,91.912813,201001240001
2010,1,24,54.961571,-6.524796,201001240002
2010,1,24,54.077407,-6.608757,201001240003
2010,1,24,35.499439,43.234894,201001240004
2010,1,24,18.815236,82.712102,201001240005
2010,1,24,-0.425358,36.002323,201001240006
2010,1,24,33.303566000000004,44.371773,201001240008
2010,1,24,-2.534382,140.709304,201001240010
2010,1,24,17.927142,120.476019,201001240011
2010,1,24,27.637545,94.884828,201001240012
2010,1,24,27.313847,95.049629,201001240013
2010,1,24,18.815236,82.712102,201001240014
2010,1,25,26.020916,89.97445,201001250001
2010,1,25,23.232415,87.078604,201001250002
2010,1,25,23.232415,87.078604,201001250003
2010,1,25,6.242799,101.297732,201001250004
2010,1,25,34.866207,71.526382,201001250005
2010,1,25,2.059819,45.326115,201001250006
2010,1,25,21.63869,85.606944,201001250007
2010,1,25,33.303566000000004,44.371773,201001250008
2010,1,25,33.303566000000004,44.371773,201001250009
2010,1,25,33.303566000000004,44.371773,201001250010
2010,1,25,24.94242,93.841357,201001250012
2010,1,25,6.700696,101.433915,201001250014
2010,1,25,6.674881,3.198053,201001250015
2010,1,25,59.913869,10.752245,201001250016
2010,1,25,24.798346,93.94043,201001250018
2010,1,25,22.562035,87.154756,201001250019
2010,1,25,24.798346,93.94043,201001250020
2010,1,25,26.519877,93.970038,201001250022
2010,1,25,30.748611,75.629722,201001250023
2010,1,26,22.404193,87.379866,201001260002
2010,1,26,27.81872,66.659656,201001260003
2010,1,26,43.173137,44.812872,201001260004
2010,1,26,43.2267,44.770569,201001260005
2010,1,26,33.303566000000004,44.371773,201001260006
2010,1,26,28.380661,68.343147,201001260007
2010,1,26,18.9,81.35,201001260008
2010,1,26,9.814937,80.16608,201001260012
2010,1,26,34.516895,69.147011,201001260014
2010,1,27,21.669443,100.016389,201001270001
2010,1,27,7.134702,80.5619,201001270002
2010,1,27,30.200819,66.994354,201001270003
2010,1,27,34.856902,71.429936,201001270004
2010,1,27,6.772404,101.292062,201001270006
2010,1,27,33.853674,73.750728,201001270007
2010,1,27,35.202293,71.873006,201001270008
2010,1,27,33.303566000000004,44.371773,201001270009
2010,1,27,34.006004,71.53743,201001270010
2010,1,27,23.232415,87.078604,201001270011
2010,1,27,24.877812,86.921828,201001270012
