iyear,imonth,iday,latitude,longitude,eventid
2011,1,1,30.762296,29.696268,201101010001
2011,1,1,33.303566000000004,44.371773,201101010003
2011,1,1,33.74324,44.623825,201101010004
2011,1,1,11.840929,13.141459,201101010005
2011,1,2,33.303566000000004,44.371773,201101020001
2011,1,2,33.303566000000004,44.371773,201101020002
2011,1,2,33.74324,44.623825,201101020003
2011,1,2,36.354145,43.14357,201101020004
2011,1,2,34.010471,44.148235,201101020005
2011,1,2,43.248554,46.597836,201101020006
2011,1,2,54.515694,-6.055724,201101020007
2011,1,2,25.176111,89.028889,201101020008
2011,1,3,43.316667,45.066667,201101030002
2011,1,3,33.303566000000004,44.371773,201101030003
2011,1,3,33.303566000000004,44.371773,201101030004
2011,1,3,33.303566000000004,44.371773,201101030005
2011,1,3,11.840929,13.141459,201101030006
2011,1,3,5.5,5.983333,201101030007
2011,1,3,6.774396,47.429031,201101030008
2011,1,3,33.697271,71.144852,201101030009
2011,1,3,24.891115,67.143311,201101030010
2011,1,4,25.999413,63.047451,201101040001
2011,1,4,33.695975,70.336069,201101040002
2011,1,4,33.671638,73.056068,201101040003
2011,1,4,24.891115,67.143311,201101040004
2011,1,4,31.670149,34.575153,201101040005
2011,1,4,14.67428,121.057495,201101040006
2011,1,4,3.115641,43.64658,201101040007
2011,1,4,4.684885,46.622807,201101040008
2011,1,4,33.303566000000004,44.371773,201101040009
2011,1,4,33.303566000000004,44.371773,201101040010
2011,1,4,34.010471,44.148235,201101040011
2011,1,4,33.669689,44.381317,201101040012
2011,1,4,43.484122,43.627361,201101040013
2011,1,4,43.047456,44.665806,201101040014
2011,1,4,32.073333,64.833889,201101040015
2011,1,4,34.516895,69.147011,201101040016
2011,1,4,23.774104,84.456646,201101040017
2011,1,4,20.134204,84.016742,201101040018
2011,1,4,20.848333,86.337222,201101040019
2011,1,4,2.998638,-75.30562,201101040023
2011,1,5,33.530734,44.274292,201101050001
2011,1,5,33.303566000000004,44.371773,201101050002
2011,1,5,33.303566000000004,44.371773,201101050003
2011,1,5,60.134914,11.163789,201101050005
2011,1,5,12.648483,-7.99414,201101050006
2011,1,5,6.96212,125.475492,201101050007
2011,1,6,30.200819,66.994354,201101060001
2011,1,6,34.266864,72.025573,201101060002
2011,1,6,34.006004,71.53743,201101060003
2011,1,6,34.110325,71.163803,201101060004
2011,1,6,26.999967,84.866809,201101060005
2011,1,6,6.681959,121.985477,201101060006
2011,1,6,-0.249257,42.601334,201101060007
2011,1,6,33.303566000000004,44.371773,201101060009
2011,1,6,33.303566000000004,44.371773,201101060010
2011,1,6,36.354145,43.14357,201101060011
2011,1,6,23.470966,88.556531,201101060014
2011,1,6,2.998638,-75.30562,201101060015
2011,1,6,23.075278,85.278889,201101060016
2011,1,6,22.424109,87.318986,201101060017
2011,1,6,38.9767,-76.489934,201101060018
2011,1,6,39.192978,-76.7238,201101060019
2011,1,7,38.908642,-77.015381,201101070001
2011,1,7,23.041512,84.544486,201101070002
2011,1,7,31.002735,66.405617,201101070003
2011,1,7,31.044371,46.261452,201101070004
2011,1,7,5.076111,6.263889,201101070005
2011,1,7,10.286653,11.163861,201101070006
2011,1,7,9.537222,8.8925,201101070007
2011,1,7,13.511596,2.125385,201101070008
2011,1,7,8.926269,29.784105,201101070009
2011,1,7,6.278205,101.78919,201101070010
2011,1,7,13.887403,45.863647,201101070011
2011,1,7,13.887403,45.863647,201101070012
2011,1,8,31.50672,34.632793,201101080002
2011,1,8,33.858727,71.506748,201101080003
2011,1,8,34.14658,71.743538,201101080004
2011,1,8,24.891115,67.143311,201101080005
2011,1,8,24.891115,67.143311,201101080006
2011,1,8,16.755498,102.83998,201101080007
2011,1,8,6.287156,125.504338,201101080008
2011,1,8,8.926269,29.784105,201101080009
2011,1,8,33.773349,45.14945,201101080010
2011,1,8,33.530734,44.274292,201101080011
2011,1,8,34.621521,43.668377,201101080012
2011,1,8,43.316667,45.066667,201101080013
2011,1,8,54.981084,-6.682382,201101080014
2011,1,8,54.981084,-6.682382,201101080015
2011,1,8,24.628724,93.761325,201101080016
2011,1,8,24.183839,88.194978,201101080017
2011,1,9,22.235807,84.925348,201101090001
2011,1,9,34.88576,44.639424,201101090002
2011,1,9,33.303566000000004,44.371773,201101090003
2011,1,9,34.621521,43.668377,201101090004
2011,1,9,6.744425,124.867382,201101090005
2011,1,9,28.633307,69.190369,201101090007
2011,1,9,28.633307,69.190369,201101090008
2011,1,9,28.633307,69.190369,201101090009
2011,1,9,28.633307,69.190369,201101090010
2011,1,9,28.633307,69.190369,201101090011
2011,1,9,28.633307,69.190369,201101090012
2011,1,9,6.971101,-71.071952,201101090013
2011,1,9,0.342871,-76.909656,201101090014
2011,1,10,6.163268,101.908668,201101100001
2011,1,10,6.425461,101.825314,201101100002
2011,1,10,24.031305,89.406814,201101100004
2011,1,10,34.080389,71.224365,201101100006
2011,1,10,34.080389,71.224365,201101100007
2011,1,10,13.893994,120.907266,201101100009
2011,1,10,33.633896,42.832081,201101100010
2011,1,10,36.354145,43.14357,201101100011
2011,1,10,36.354145,43.14357,201101100012
2011,1,10,42.98542,47.450668,201101100014
2011,1,10,19.488627,84.179268,201101100015
2011,1,10,11.184142,29.395218,201101100016
2011,1,10,9.933333,8.883333,201101100017
2011,1,10,9.933333,8.883333,201101100018
2011,1,10,9.933333,8.883333,201101100019
2011,1,10,9.933333,8.883333,201101100020
2011,1,10,9.933333,8.883333,201101100021
2011,1,11,18.791667,80.816667,201101110002
2011,1,11,19.775408,80.351539,201101110003
2011,1,11,18.815236,82.712102,201101110004
2011,1,11,32.480918,62.028239,201101110006
2011,1,11,33.303566000000004,44.371773,201101110007
2011,1,11,33.303566000000004,44.371773,201101110008
2011,1,11,33.303566000000004,44.371773,201101110009
2011,1,11,33.303566000000004,44.371773,201101110010
2011,1,11,35.499439,43.234894,201101110011
2011,1,11,13.063399,44.880882,201101110012
2011,1,11,28.340071,68.188997,201101110013
2011,1,11,26.972136,64.114571,201101110014
2011,1,11,28.959845,69.390121,201101110015
2011,1,11,28.458421,68.133223,201101110016
2011,1,11,34.856902,71.429936,201101110017
2011,1,11,33.528893,71.056122,201101110018
2011,1,11,28.150898,81.765099,201101110019
2011,1,11,6.541147,101.280395,201101110020
2011,1,12,-25.289816,-57.660906,201101120001
2011,1,12,-25.289816,-57.660906,201101120002
2011,1,12,27.04869,85.313622,201101120003
2011,1,12,34.006004,71.53743,201101120004
2011,1,12,34.006004,71.53743,201101120005
2011,1,12,33.303566000000004,44.371773,201101120006
2011,1,12,36.354145,43.14357,201101120007
2011,1,12,33.530734,44.274292,201101120008
2011,1,12,40.620663,22.952,201101120010
2011,1,12,40.620663,22.952,201101120011
2011,1,12,33.473579,68.650841,201101120012
2011,1,12,34.516895,69.147011,201101120013
2011,1,12,34.875656,71.152008,201101120014
2011,1,12,23.669296,86.151112,201101120015
2011,1,12,5.419303,-4.021559,201101120016
2011,1,13,13.486264,22.465177,201101130002
2011,1,13,4.92315,6.26093,201101130003
2011,1,13,1.716188,44.768864,201101130004
2011,1,13,22.225265,87.053683,201101130005
2011,1,13,32.106665,63.864057,201101130006
2011,1,13,42.368611,47.244167,201101130007
2011,1,13,33.303566000000004,44.371773,201101130008
2011,1,13,32.974638,70.14558,201101130009
2011,1,13,34.006004,71.53743,201101130010
