iyear,imonth,iday,latitude,longitude,eventid
2016,1,1,33.303567,44.371771,201601010003
2016,1,1,33.303567,44.371771,201601010004
2016,1,1,33.303567,44.371771,201601010005
2016,1,1,32.268717,75.655513,201601010008
2016,1,1,32.244186,75.434659,201601010009
2016,1,1,34.516895,69.147014,201601010010
2016,1,1,37.332346,42.185474,201601010011
2016,1,1,38.064584,40.381766,201601010012
2016,1,1,2.059818,45.326114,201601010013
2016,1,1,2.059818,45.326114,201601010014
2016,1,1,-1.717706,40.966872,201601010015
2016,1,1,44.93348,4.89236,201601010017
2016,1,1,2.059818,45.326114,201601010018
2016,1,1,13.735085,123.416094,201601010019
2016,1,1,-6.914542,107.607839,201601010022
2016,1,1,13.659076,46.030868,201601010023
2016,1,1,33.683266,43.473258,201601010024
2016,1,1,33.420949,43.295662,201601010025
2016,1,1,-3.375828,29.364107,201601010026
2016,1,1,-3.375828,29.364107,201601010027
2016,1,1,22.655452,89.766153,201601010028
2016,1,1,32.37001,62.128458,201601010029
2016,1,1,34.146579,71.743538,201601010030
2016,1,1,6.719201,101.417104,201601010031
2016,1,1,18.223462,42.526052,201601010032
2016,1,1,32.08297,34.811886,201601010033
2016,1,1,12.167309,31.303206,201601010036
2016,1,3,2.059818,45.326114,201601010038
2016,1,1,25.740541,84.824858,201601010039
2016,1,1,25.740541,84.824858,201601010040
2016,1,1,26.033251,90.664969,201601010042
2016,1,1,31.386967,73.19986,201601010043
2016,1,2,8.183063,126.350176,201601010044
2016,1,2,32.982932,44.361597,201601020001
2016,1,2,33.303567,44.371771,201601020002
2016,1,2,33.303567,44.371771,201601020003
2016,1,2,33.420949,43.295662,201601020005
2016,1,2,32.264338,75.642112,201601020006
2016,1,2,2.059818,45.326114,201601020007
2016,1,2,25.330177,90.56345,201601020011
2016,1,2,7.018486,124.473881,201601020012
2016,1,2,33.540671,44.251268,201601020013
2016,1,2,35.798129,43.294178,201601020015
2016,1,2,33.349159,43.784197,201601020016
2016,1,2,33.420949,43.295662,201601020019
2016,1,2,18.493249,81.30689,201601020020
2016,1,2,13.586484,44.024105,201601020021
2016,1,2,32.069287,20.151145,201601020024
2016,1,2,11.957352,31.031789,201601020029
2016,1,2,34.973533,71.345586,201601020030
2016,1,2,33.302887,62.158967,201601020032
2016,1,2,32.447202,65.057528,201601020033
2016,1,2,33.303567,44.371771,201601020035
2016,1,2,33.590602,71.440619,201601020038
2016,1,2,54.356102,-6.276561,201601020041
2016,1,2,43.278717,-118.583529,201601020043
2016,1,3,33.303567,44.371771,201601030002
2016,1,3,33.303567,44.371771,201601030003
2016,1,3,33.460821,44.157432,201601030004
2016,1,3,34.675551,43.550642,201601030006
2016,1,3,32.469239,44.416638,201601030007
2016,1,3,32.531145,44.411396,201601030008
2016,1,3,32.887157,44.341636,201601030009
2016,1,3,36.70993,67.115696,201601030010
2016,1,3,34.030549,71.664907,201601030011
2016,1,3,30.20082,66.994352,201601030012
2016,1,3,26.134385,62.296852,201601030013
2016,1,3,4.685335,46.622317,201601030017
2016,1,3,33.055448,43.714248,201601030020
2016,1,3,34.266661,42.528929,201601030021
2016,1,3,34.533753,43.483738,201601030022
2016,1,3,33.683266,43.473258,201601030023
2016,1,3,33.303567,44.371771,201601030024
2016,1,3,33.303567,44.371771,201601030025
2016,1,3,33.303567,44.371771,201601030026
2016,1,3,36.354146,43.143571,201601030027
2016,1,3,36.229574,42.236244,201601030028
2016,1,3,31.530243,35.094162,201601030029
2016,1,3,31.532587,35.099625,201601030030
2016,1,3,31.784837,35.224613,201601030031
2016,1,3,38.059761,40.388604,201601030032
2016,1,3,20.503291,82.604501,201601030033
2016,1,3,7.967393,8.054414,201601030034
2016,1,3,8.547828,7.7119,201601030035
2016,1,3,34.094312,71.145726,201601030036
2016,1,3,24.745719,84.380489,201601030037
2016,1,3,7.19522,79.860072,201601030038
2016,1,3,33.07835,44.254721,201601030039
2016,1,3,33.303567,44.371771,201601030040
2016,1,3,38.064584,40.381766,201601030042
2016,1,3,32.221795,65.081911,201601030043
2016,1,3,6.582303,122.179241,201601030044
2016,1,3,12.849085,45.037275,201601030046
2016,1,3,4.649988,46.544292,201601030049
2016,1,3,37.2487,42.4713,201601030050
2016,1,4,33.303567,44.371771,201601040003
2016,1,4,33.303567,44.371771,201601040004
2016,1,4,33.303567,44.371771,201601040005
2016,1,4,34.516895,69.147014,201601040006
2016,1,4,34.516895,69.147014,201601040007
2016,1,3,34.20059,72.048437,201601040008
2016,1,4,30.20082,66.994352,201601040009
2016,1,4,30.627208,18.338197,201601040010
2016,1,4,30.491794,18.54712,201601040011
2016,1,4,36.266935,68.019693,201601040012
2016,1,3,32.071931,64.838837,201601040013
2016,1,4,2.398135,45.018703,201601040015
2016,1,4,2.71581,44.511845,201601040016
2016,1,4,34.262694,70.707774,201601040017
2016,1,4,31.126646,33.800864,201601040018
2016,1,4,31.212225,34.117064,201601040019
2016,1,4,31.250196,34.241281,201601040020
2016,1,4,-3.375828,29.364107,201601040022
2016,1,4,-3.375828,29.364107,201601040023
2016,1,4,31.50547,74.342879,201601040029
2016,1,4,14.084035,43.984233,201601040030
2016,1,4,15.45639,45.324871,201601040031
2016,1,4,31.7716,35.203401,201601040035
2016,1,4,33.291511,35.723403,201601040036
2016,1,4,38.064584,40.381766,201601040037
2016,1,4,18.496251,81.294553,201601040038
2016,1,5,11.00121,13.328747,201601040039
2016,1,4,10.86919,12.847792,201601040041
2016,1,4,2.059818,45.326114,201601040042
2016,1,4,26.587351,49.984146,201601040043
2016,1,4,33.303567,44.371771,201601040044
2016,1,4,25.651417,90.60741,201601040045
2016,1,4,34.160588,42.37254,201601040046
2016,1,4,32.887157,44.341636,201601040047
2016,1,4,31.126646,33.800864,201601040049
2016,1,4,50.029388,8.694832,201601040052
2016,1,4,2.779159,32.298282,201601040053
2016,1,4,12.849085,45.037275,201601040054
2016,1,4,32.275033,69.866396,201601040055
2016,1,4,14.54397,49.124579,201601040056
2016,1,4,26.61635,86.702071,201601040057
2016,1,4,30.491794,18.54712,201601040075
2016,1,5,34.41712,70.449594,201601050001
2016,1,24,31.499713,65.000854,201601050002
2016,1,5,34.516895,69.147014,201601050003
2016,1,5,30.627208,18.338197,201601050004
2016,1,5,33.303567,44.371771,201601050006
2016,1,5,33.303567,44.371771,201601050007
2016,1,5,33.64997,44.261544,201601050008
2016,1,5,33.07835,44.254721,201601050009
2016,1,5,33.303567,44.371771,201601050010
2016,1,5,33.303567,44.371771,201601050011
2016,1,5,29.080087,31.09818,201601050016
2016,1,5,12.849085,45.037275,201601050017
2016,1,5,33.420949,43.295662,201601050018
2016,1,5,33.420949,43.295662,201601050019
2016,1,5,31.653435,35.125639,201601050027
2016,1,5,17.951783,82.304488,201601050028
2016,1,5,18.13407,82.618672,201601050029
2016,1,5,34.875108,62.82432,201601050030
2016,1,5,11.506466,12.966155,201601050040
2016,1,5,34.217513,69.11352,201601050042
2016,1,5,26.554784,50.004525,201601050043
2016,1,5,9.925267,78.119732,201601050044
2016,1,5,9.925201,78.119775,201601050045
2016,1,5,9.924872,78.112438,201601050046
2016,1,5,32.042979,42.254262,201601050047
2016,1,5,33.548307,44.415735,201601050048
2016,1,5,35.324825,43.766922,201601050049
2016,1,5,35.324825,43.766922,201601050050
2016,1,5,37.518974,42.453714,201601050051
2016,1,5,23.064821,85.273322,201601050052
2016,1,5,18.487408,80.974881,201601050053
2016,1,5,-19.349359,34.267474,201601050055
2016,1,5,34.73133,36.710204,201601050057
2016,1,5,7.359251,125.857986,201601050063
2016,1,5,30.20082,66.994352,201601050064
2016,1,2,15.325444,44.211895,201601050067
2016,1,5,37.251526,42.47857,201601050068
2016,1,5,7.050475,124.634024,201601050070
2016,1,5,27.549842,85.333524,201601050071
2016,1,5,15.45639,45.324871,201601050072
2016,1,5,32.984057,70.613998,201601050073
2016,1,4,12.57511,14.454017,201601050074
2016,1,6,36.380825,38.178571,201601060001
2016,1,6,6.231605,101.501419,201601060004
2016,1,7,32.582086,70.06193,201601060006
2016,1,6,33.515242,36.292083,201601060010
2016,1,6,33.515242,36.292083,201601060011
2016,1,6,2.349308,42.280336,201601060013
2016,1,6,12.828622,44.796322,201601060017
2016,1,6,12.849085,45.037275,201601060018
2016,1,6,12.875104,45.011261,201601060019
2016,1,6,15.449888,45.018687,201601060021
2016,1,6,15.325444,44.211895,201601060022
2016,1,6,33.303567,44.371771,201601060023
2016,1,6,13.586484,44.024105,201601060024
2016,1,6,13.586484,44.024105,201601060028
2016,1,6,36.731911,70.14396,201601060029
2016,1,6,33.303567,44.371771,201601060030
2016,1,6,18.881486,81.152792,201601060032
2016,1,6,12.0592,124.61495,201601060033
2016,1,4,11.276421,14.247683,201601060034
2016,1,6,2.059818,45.326114,201601060035
2016,1,6,35.22645,71.528005,201601060036
2016,1,6,33.598634,69.228998,201601060037
2016,1,6,26.587351,49.984146,201601060039
2016,1,6,35.951521,39.009562,201601060040
2016,1,6,33.705026,75.247849,201601060042
2016,1,6,24.891116,67.143312,201601060043
2016,1,6,28.633307,69.190371,201601060044
2016,1,6,41.038457,28.97006,201601060046
2016,1,6,37.215806,68.996048,201601060050
2016,1,6,51.275224,9.54571,201601060056
2016,1,7,6.142229,101.649514,201601070002
2016,1,7,32.407892,14.622688,201601070004
2016,1,7,32.765539,22.621115,201601070005
2016,1,7,30.022924,31.185193,201601070006
2016,1,7,31.062082,33.812483,201601070007
2016,1,7,30.491794,18.54712,201601070008
2016,1,7,2.059818,45.326114,201601070010
2016,1,7,2.059818,45.326114,201601070011
2016,1,7,14.685051,24.849351,201601070013
2016,1,7,33.100528,44.584493,201601070014
2016,1,7,33.303567,44.371771,201601070015
2016,1,7,23.545313,89.172276,201601070016
2016,1,7,35.641896,64.266921,201601070017
2016,1,7,-0.710704,29.055307,201601070022
2016,1,7,3.312293,43.472128,201601070023
2016,1,7,40.009319,-75.133373,201601070024
2016,1,7,48.856642,2.34233,201601070025
2016,1,7,34.208416,43.890713,201601070027
2016,1,7,33.303567,44.371771,201601070029
2016,1,7,33.303567,44.371771,201601070030
2016,1,7,33.303567,44.371771,201601070031
2016,1,7,36.354146,43.143571,201601070032
