iyear,imonth,iday,latitude,longitude,eventid
2004,4,11,33.303566000000004,44.371773,200400110001
2004,1,1,34.08374,74.789902,200401010001
2004,1,1,31.484053,34.533436,200401010002
2004,1,1,0.280373,-76.926854,200401010003
2004,1,2,32.726602,74.857026,200401020002
2004,1,2,33.789497,75.103386,200401020003
2004,1,3,23.231749,91.559612,200401030001
2004,1,4,7.374077,124.266678,200401040001
2004,1,4,6.190088,101.797961,200401040002
2004,1,4,3.585242,98.675598,200401040003
2004,1,5,31.631083,65.742226,200401050001
2004,1,5,30.292088,71.931244,200401050002
2004,1,5,7.933889,-72.500833,200401050003
2004,1,5,32.185841,67.017548,200401050004
2004,1,6,31.631083,65.742226,200401060001
2004,1,6,33.721287,74.831062,200401060002
2004,1,6,32.426662,65.258576,200401060003
2004,1,7,5.499147,-75.183126,200401070001
2004,1,7,35.45211,44.375465,200401070002
2004,1,7,33.303566000000004,44.371773,200401070003
2004,1,7,6.700696,101.433915,200401070004
2004,1,7,9.066667,7.483333,200401070005
2004,1,8,4.814899,7.051907,200401080001
2004,1,8,33.349159,43.784199,200401080002
2004,1,8,24.017671,90.942653,200401080004
2004,1,9,33.303566000000004,44.371773,200401090001
2004,1,9,33.74324,44.623825,200401090002
2004,1,9,32.726602,74.857026,200401090003
2004,1,9,5.52372,5.753167,200401090004
2004,1,10,33.598633,69.228996,200401100001
2004,1,10,-3.0,120.2,200401100002
2004,1,10,33.971034,75.091775,200401100003
2004,1,10,13.934145,120.814387,200401100004
2004,1,10,27.369361,94.88615,200401100005
2004,1,10,36.249722,67.372222,200401100006
2004,1,11,34.417122,70.449593,200401110001
2004,1,11,32.213105,35.157601,200401110002
2004,1,12,6.30484,-75.880642,200401120001
2004,1,12,31.026149,62.450415,200401120002
2004,1,12,33.732216,75.157913,200401120003
2004,1,12,-3.192068,29.305763,200401120004
2004,1,12,24.897778,91.871389,200401120005
2004,1,13,33.349159,43.784199,200401130001
2004,1,13,31.939577,35.132549,200401130002
2004,1,14,31.560487,34.564927,200401140001
2004,1,14,26.022441,84.650528,200401140002
2004,1,14,33.74324,44.623825,200401140003
2004,1,14,22.271944,86.953889,200401140004
2004,1,15,24.891115,67.143311,200401150001
2004,1,15,27.04477,84.867372,200401150002
2004,1,15,34.042171,74.786728,200401150003
2004,1,15,34.621521,43.668377,200401150004
2004,1,16,26.983648,87.318597,200401160002
2004,1,16,33.303566000000004,44.371773,200401160003
2004,1,17,31.78801,65.570785,200401170001
2004,1,18,34.621521,43.668377,200401180001
2004,1,18,11.252739,42.799574,200401180002
