iyear,imonth,iday,latitude,longitude,eventid
2008,1,1,6.483545,125.066665,200801010001
2008,1,1,0.515982,35.27999,200801010002
2008,1,1,25.47283,82.570528,200801010003
2008,1,1,15.500747,32.560083,200801010004
2008,1,1,4.815554,7.049844,200801010005
2008,1,1,6.941837,79.861687,200801010006
2008,1,1,33.303566000000004,44.371773,200801010008
2008,1,1,34.010471,44.148235,200801010009
2008,1,1,34.271034,45.163567,200801010010
2008,1,1,34.057114,44.218292,200801010011
2008,1,1,33.795979,45.247376,200801010012
2008,1,1,42.059167,20.651159,200801010013
2008,1,1,32.320237,69.859741,200801010014
2008,1,1,25.197613,86.540267,200801010015
2008,1,1,33.333847,69.937167,200801010016
2008,1,1,31.5282,34.596382,200801010017
2008,1,1,34.759444,69.471667,200801010018
2008,1,1,34.021194,68.999535,200801010019
2008,1,1,36.996632,68.434822,200801010020
2008,1,1,35.271023,43.458084,200801010021
2008,1,1,35.640348,63.309294,200801010022
2008,1,1,33.545773,69.550887,200801010023
2008,1,1,23.332078,86.365208,200801010024
2008,1,1,23.232421,87.861479,200801010025
2008,1,1,6.013915,101.950233,200801010026
2008,1,2,6.941837,79.861687,200801020001
2008,1,2,33.74324,44.623825,200801020002
2008,1,2,33.953167,44.921906,200801020003
2008,1,2,33.303566000000004,44.371773,200801020004
2008,1,2,30.510054,47.778095,200801020005
2008,1,2,34.208416,43.890713,200801020006
2008,1,2,32.533287,45.829453,200801020007
2008,1,2,33.303566000000004,44.371773,200801020008
2008,1,2,33.333847,69.937167,200801020009
2008,1,2,36.745632,3.830243,200801020010
2008,1,2,33.303566000000004,44.371773,200801020011
2008,1,2,33.458527,69.995087,200801020012
2008,1,2,32.073333,64.833889,200801020013
2008,1,2,30.869041,66.141526,200801020014
2008,1,2,41.106178,28.689863,200801020015
2008,1,2,31.631083,65.742226,200801020016
2008,1,2,31.374899,34.398018,200801020017
2008,1,2,31.484053,34.533436,200801020018
2008,1,2,17.376812,78.487812,200801020019
2008,1,2,23.610181,85.279935,200801020020
2008,1,3,8.726075,80.674999,200801030001
2008,1,3,33.303566000000004,44.371773,200801030002
2008,1,3,33.303566000000004,44.371773,200801030003
2008,1,3,33.303566000000004,44.371773,200801030004
2008,1,3,37.922218,40.184376,200801030005
2008,1,3,31.622827,62.869366,200801030007
2008,1,3,7.209594,124.241966,200801030008
2008,1,3,22.341896,91.815117,200801030009
2008,1,3,42.000273,21.432541,200801030010
2008,1,3,31.5282,34.596382,200801030011
2008,1,4,32.666404,65.903629,200801040001
2008,1,4,6.202025,101.252379,200801040002
2008,1,4,6.242799,101.297732,200801040003
2008,1,4,6.202025,101.252379,200801040004
2008,1,4,5.248889,6.655556,200801040006
2008,1,4,38.353182,38.32083,200801040007
2008,1,4,33.335258,69.928467,200801040008
2008,1,4,33.335258,69.928467,200801040009
2008,1,4,3.115641,43.64658,200801040010
2008,1,4,31.502407,34.459743,200801040011
2008,1,4,0.477233,35.104758,200801040014
2008,1,5,31.502407,34.459743,200801050001
