nkill,latitude,longitude
11.0,13.981479,-89.555717
15.0,13.617851,-88.880287
14.0,13.491242,-88.173134
13.0,48.139126,11.580186
15.0,13.69288,-89.199161
14.0,13.85,-88.85
13.0,13.95,-89.766667
13.0,14.15695,-89.011475
54.0,13.64121,-88.785423
40.0,13.64385,-88.870694
11.0,14.622869,-90.529068
58.0,13.43204,-88.592239
16.0,13.45,-88.88333
20.0,13.69288,-89.199161
11.0,13.981479,-89.555717
15.0,13.69288,-89.199161
14.0,33.888523,35.503513
12.0,33.888523,35.503513
11.0,14.868736,-91.621346
11.0,13.5,-88.866667
22.0,13.749722,-89.229722
18.0,14.965261,-91.795813
37.0,13.49446,-88.530343
50.0,13.49446,-88.530343
15.0,-1.28518,36.821107
16.0,34.717705,36.722824
50.0,13.743611,-89.498889
27.0,13.724167,-89.172778
25.0,13.685155,-88.787642
40.0,13.986667,-89.681111
87.0,13.582486,-87.94546
12.0,13.981479,-89.555717
17.0,13.973611,-89.218611
45.0,13.3,-87.866667
22.0,13.447063,-88.556531
11.0,14.533333,-91.316667
18.0,13.871449,-89.037439
18.0,13.871389,-89.375
20.0,8.057028,123.791362
18.0,14.736569,-90.890018
16.0,6.41871,121.972443
14.0,6.242799,101.297732
50.0,13.433333,-88.7
45.0,13.703735,-88.804566
25.0,35.813396,36.319939
40.0,13.723215,-88.819097
60.0,13.64121,-88.785423
38.0,14.004417,-88.895512
100.0,13.703735,-88.804566
20.0,0.435951,-75.52767
16.0,14.563479,-90.982067
15.0,14.781398,-90.792513
14.0,13.95,-88.633333
15.0,14.331414,-89.442393
23.0,13.701964,-89.147774
24.0,14.9,-90.8
29.0,15.498381,-90.982067
13.0,7.083241,125.600998
16.0,15.498381,-90.982067
34.0,0.422329,32.541517
11.0,14.707705,-91.731829
18.0,13.922245,-86.125393
36.0,15.830597,-91.476114
100.0,14.316667,-91.9
27.0,13.5,-88.866667
14.0,14.091943,-88.747054
30.0,14.091943,-88.747054
30.0,13.766667,-88.716667
74.0,35.724533,51.40519
11.0,14.616667,-91.833333
14.0,14.622869,-90.529068
50.0,16.912033,-90.299578
16.0,14.622869,-90.529068
17.0,14.622869,-90.529068
21.0,9.32211,-74.57168
19.0,0.869892,-73.841906
23.0,0.869892,-73.841906
11.0,1.61456,-75.6053
12.0,1.61456,-75.6053
25.0,15.7,-91.666667
21.0,13.482291,-88.712816
13.0,34.267394,47.11118
35.0,15.083154,-90.833301
16.0,15.0,-91.1
11.0,14.992877,-91.12274
15.0,15.587991,-91.676069
20.0,13.8,-88.583333
11.0,15.498381,-90.982067
34.0,15.498381,-90.982067
20.0,35.724533,51.40519
20.0,33.515244,36.292084
21.0,13.483037,-88.683755
11.0,13.874575,-88.627779
32.0,14.913889,-90.7778
14.0,15.0845,-90.48893
23.0,33.550434,35.370964
11.0,15.116667,-90.516667
31.0,15.07875,-90.412518
24.0,15.498381,-90.982067
30.0,14.566667,-89.566667
14.0,15.093394,-90.396028
83.0,33.888523,35.503513
54.0,27.181122,31.179426
19.0,13.488644,-87.894245
20.0,13.488644,-87.894245
14.0,36.7652,45.722417
24.0,14.77312,-91.183037
15.0,14.533333,-91.5
19.0,0.869892,-73.841906
23.0,14.995,-90.8075
90.0,36.201721,37.14352
30.0,13.491242,-88.173134
70.0,14.563479,-90.982067
13.0,14.85,-91.05
32.0,14.563479,-90.982067
20.0,0.869892,-73.841906
16.0,13.091683,-86.000314
40.0,13.949826,-88.146348
12.0,13.344322,-88.437463
66.0,33.888523,35.503513
12.0,13.482291,-88.712816
11.0,33.888523,35.503513
11.0,13.916667,-88.233333
15.0,11.1236,-84.77795
38.0,14.96833,-91.779497
12.0,14.90499,-91.781806
48.0,13.6,-88.85
24.0,15.498381,-90.982067
12.0,16.658397,-90.29488
42.0,15.058649,-91.155218
23.0,14.740313,-90.886905
18.0,15.095278,-91.150833
24.0,15.058649,-91.155218
15.0,15.435278,-91.035556
11.0,14.622869,-90.529068
45.0,13.90668,-88.157021
17.0,13.5,-88.866667
15.0,16.912033,-90.299578
80.0,14.073542,-88.787842
67.0,12.61667,-87.01667
40.0,35.129181,36.760738
12.0,-23.550711,-46.633475
11.0,13.79833,-89.17889
51.0,15.347892,-90.87235
20.0,24.663717,93.906269
24.0,13.874575,-88.627779
15.0,35.724533,51.40519
11.0,35.724533,51.40519
12.0,13.663669,-88.172009
14.0,-13.152712,-74.218628
60.0,13.755754,-88.73273
11.0,1.9137,-76.85494
15.0,6.643708,-73.653621
26.0,15.4737,-90.372544
30.0,14.04111,-88.938568
40.0,13.766667,-88.716667
15.0,-4.225356,15.25106
13.0,14.664657,-90.82171
20.0,-10.668181,-76.773232
20.0,14.744362,-90.715695
12.0,15.498381,-90.982067
13.0,15.0845,-90.48893
22.0,13.536835,-88.780584
15.0,33.515244,36.292084
25.0,36.201721,37.14352
30.0,14.822351,-91.132097
30.0,14.822351,-91.132097
16.0,13.851327,-88.156206
20.0,14.666667,-91.066667
15.0,13.464553,-84.007237
20.0,13.839446,-83.932081
18.0,-13.749722,-73.931111
13.0,15.587991,-91.676069
20.0,15.562116,-90.415697
22.0,13.653775,-88.681393
12.0,15.319722,-91.47833
26.0,14.95,-91.15
26.0,15.433838,-91.014843
30.0,15.095278,-91.150833
12.0,7.332382,124.567276
16.0,14.781398,-90.792513
12.0,33.888523,35.503513
12.0,-22.908278,-43.197026
11.0,8.208109,123.540173
23.0,15.594288,-90.149499
19.0,26.149794,91.763931
15.0,15.365662,-90.47916
15.0,15.4281,-90.76953
100.0,15.408333,-91.147222
14.0,5.975153,-74.586142
21.0,14.180378,-88.892274
16.0,14.0833,-87.2167
19.0,15.47752,-89.465612
39.0,15.51667,-90.93333
11.0,14.03507,-83.38882
11.0,14.27202,-83.66849
13.0,15.365662,-90.47916
13.0,15.365662,-90.47916
42.0,14.755234,-90.929862
11.0,15.53559,-89.277157
41.0,15.07875,-90.412518
22.0,15.381389,-91.303889
23.0,13.447063,-88.556531
16.0,14.759721,-89.228637
20.0,33.303566000000004,44.371773
12.0,7.083241,125.600998
22.0,14.563479,-90.982067
30.0,13.755754,-88.73273
41.0,-13.65311,-73.95396
20.0,35.724533,51.40519
12.0,5.703998,120.819268
21.0,33.888523,35.503513
20.0,13.719546,-88.360633
27.0,14.781398,-90.792513
60.0,35.724533,51.40519
17.0,14.837656,-90.760078
26.0,9.311059,-64.35976
19.0,16.525915,-90.189307
20.0,13.337963,-88.374588
114.0,13.43333,-88.26667
50.0,13.883333,-88.966667
124.0,13.445104,-88.246118
76.0,13.864829,-88.7494
90.0,33.287166,35.236186
15.0,-13.429071,-73.905947
20.0,5.615262,-75.624692
24.0,13.387521,-88.655207
32.0,13.624722,-87.893611
16.0,55.043617,-7.023927
100.0,13.818333,-87.971389
23.0,13.702621,-88.727772
76.0,33.303566000000004,44.371773
33.0,13.876944,-89.173556
13.0,-15.220762,-72.317423
12.0,-15.220762,-72.317423
14.0,14.364182,-90.204795
18.0,-7.046556,-79.059533
17.0,-10.342906,-76.291959
18.0,-13.011242,-74.173447
30.0,13.69288,-89.199161
12.0,15.925094,-90.914539
17.0,-13.61,-73.74
20.0,-13.557452,-74.195661
12.0,15.98881,-90.7817
25.0,14.933986,-83.262918
75.0,13.839446,-83.932081
17.0,-17.360278,-69.701111
12.0,33.815732,35.853305
60.0,13.49446,-88.530343
15.0,15.987447,-90.784191
100.0,0.827112,32.627746
16.0,7.447973,125.810009
22.0,33.888523,35.503513
15.0,0.869892,-73.841906
25.0,15.408333,-91.147222
11.0,7.39002,-73.50099
20.0,13.75,-89.16667
37.0,13.933732,-89.025836
50.0,-11.081467,14.302114
57.0,-12.382602,13.90511
41.0,13.5,-88.866667
30.0,13.839446,-83.932081
25.0,13.4726,-86.459209
31.0,13.851327,-88.156206
25.0,13.51031,-86.09602
60.0,-12.939782,-74.247478
15.0,-13.942825,-74.312575
50.0,-12.7275,-74.125
30.0,13.8222,-89.25389
62.0,-14.31884,-74.378173
16.0,12.93157,-85.224113
15.0,14.050872,-88.994625
21.0,13.871389,-89.375
14.0,13.47882,-85.938
46.0,13.51457,-85.24557
23.0,11.01844,-84.39811
15.0,13.6772,-86.3153
20.0,-30.324445,28.018575
41.0,12.1,-84.9
11.0,13.64385,-88.870694
45.0,-13.843593,-74.37256
17.0,-15.816944,-72.659444
15.0,-11.722368,-75.904655
15.0,-13.4,-74.0
12.0,-11.967368,-76.978462
30.0,13.65,-87.13333
75.0,12.810234,-85.786635
16.0,13.92403,-86.08498
12.0,17.555726,120.838718
40.0,13.65,-88.5
56.0,13.541594,-86.638035
63.0,33.888523,35.503513
120.0,13.63325,-86.476299
18.0,-13.152712,-74.218628
13.0,14.152916,-85.07312
18.0,-10.403488,-77.396721
11.0,-13.742233,-73.787522
12.0,-13.698608,-74.115842
58.0,13.6,-87.76667
50.0,13.624722,-87.893611
11.0,7.116294,-73.120026
13.0,13.4138,-86.6111
13.0,13.853697,-85.593154
18.0,13.85738,-85.73339
28.0,13.91,-89.06972
25.0,13.34103,-86.4534
16.0,13.551656,-89.049288
20.0,13.841425,-86.193928
100.0,12.88263,-86.71939
120.0,13.883333,-88.966667
102.0,13.883333,-88.966667
12.0,11.327162,-84.038559
14.0,-13.849802,-73.950565
19.0,-25.748281,28.212069
20.0,-7.255776,-78.259762
51.0,-13.720412,-74.17097
41.0,-14.31884,-74.378173
79.0,-13.942825,-74.312575
26.0,-14.31884,-74.378173
37.0,-13.243901,15.641259
12.0,1.50006,-76.01663
32.0,13.83553,-88.985462
22.0,13.760003,-88.949766
18.0,14.065404,-86.024135
15.0,14.566277,-90.287775
14.0,-10.403488,-77.396721
15.0,-8.35,-78.4
16.0,34.438094,35.830837
15.0,-7.815617,-78.048885
17.0,14.065404,-86.024135
27.0,13.92403,-86.08498
14.0,15.542342,-91.165829
40.0,13.27417,-88.05611
25.0,13.933732,-89.025836
52.0,13.631126,-86.528927
24.0,15.408333,-91.147222
17.0,-13.152712,-74.218628
24.0,13.595253,-88.448924
11.0,12.906885,-83.524165
12.0,6.313712,-73.950146
31.0,13.091683,-86.000314
58.0,-11.185346,18.440938
17.0,12.888862,-84.325388
48.0,13.193481,-84.072455
77.0,-12.590426,13.416202
42.0,-12.57906,-74.228928
28.0,11.154461,-84.607354
14.0,13.47417,-88.01694
24.0,34.438094,35.830837
35.0,34.034916,36.227844
19.0,13.78543,-88.22335
25.0,13.447063,-88.556531
14.0,13.853697,-85.593154
11.0,13.676944,-89.279722
12.0,13.130707,-85.971684
26.0,13.215073,-86.109998
12.0,13.062052,-85.032064
31.0,13.6,-88.85
30.0,12.924807,-85.97294
50.0,13.130707,-85.971684
30.0,13.788421,-86.085455
23.0,13.7229,-86.13852
16.0,13.729643,-87.569391
15.0,14.051883,-89.435711
30.0,13.491242,-88.173134
30.0,10.947564,-83.735898
12.0,14.821381,-89.387197
15.0,13.876944,-89.173556
40.0,-6.034766,-76.973892
28.0,15.347892,-90.87235
11.0,14.581397,-85.555186
30.0,13.091683,-86.000314
38.0,13.253889,-88.247778
16.0,13.662336,-86.437449
15.0,13.195382,-86.167644
49.0,13.824224,-88.485189
13.0,-5.060322,-79.536961
111.0,25.01126,55.06116
16.0,14.581397,-85.555186
11.0,-12.58,-73.859722
22.0,-12.597099,-73.830879
23.0,15.433333,-90.833333
12.0,-6.875968,-79.922097
19.0,15.594288,-90.149499
165.0,13.6,-88.85
21.0,16.887781,96.149559
18.0,13.888888,-88.901631
11.0,13.514614,-86.023458
50.0,15.498381,-90.982067
30.0,-13.163874,-74.223564
12.0,-9.152779,-76.899144
40.0,13.196432,-85.826866
241.0,33.888523,35.503513
58.0,33.888523,35.503513
13.0,13.979407,-89.642816
19.0,13.876944,-89.173556
45.0,13.36502,-86.39846
20.0,-12.7299,-74.6662
14.0,11.478161,-84.773332
14.0,26.200605,92.937574
15.0,-14.31884,-74.378173
11.0,-14.31884,-74.378173
25.0,13.59177,-86.37033
15.0,-13.242055,-74.35445
34.0,-13.308333,-73.583333
22.0,13.697393,-88.007249
20.0,-14.147424,-71.459829
40.0,13.447063,-88.556531
108.0,12.710919,-87.023859
18.0,10.93886,-83.69796
12.0,13.745556,-87.873611
16.0,33.888523,35.503513
35.0,10.91987,-83.70349
25.0,-11.817191,-75.624276
35.0,-13.433611,-74.270833
13.0,13.364485,-85.29338
30.0,16.783116,-90.116653
31.0,16.783116,-90.116653
20.0,-12.766994,-74.642308
60.0,-12.990098,-74.686882
47.0,13.853697,-85.593154
15.0,33.888523,35.503513
54.0,11.327162,-84.038559
132.0,10.984639,-84.323565
12.0,15.66889,-91.33611
12.0,15.66889,-91.33611
11.0,14.15695,-89.011475
65.0,13.229233,-86.86908
30.0,14.74189,-83.9717
42.0,13.68317,-84.572511
29.0,11.327162,-84.038559
17.0,-12.787148,-74.973207
15.0,-10.403611,-77.396389
40.0,-13.604425,-74.753503
13.0,9.768079,-74.71734
16.0,-10.403488,-77.396721
22.0,11.327162,-84.038559
43.0,11.583333,-84.016667
15.0,12.84265,-87.382867
27.0,-8.993114,-78.085154
29.0,13.69288,-89.199161
13.0,12.822269,-86.002138
300.0,9.999547,29.398746
36.0,11.327162,-84.038559
45.0,11.327162,-84.038559
228.0,1.687313,31.713846
25.0,13.808486,-88.409066
40.0,14.051282,-89.232393
11.0,14.533333,-91.316667
17.0,13.933732,-89.025836
33.0,14.74189,-83.9717
45.0,13.766667,-88.266667
32.0,1.61456,-75.6053
30.0,1.61456,-75.6053
21.0,13.58333,-86.27607
32.0,1.61456,-75.6053
39.0,13.933732,-89.025836
14.0,24.798346,93.94043
14.0,11.859436,-86.230325
12.0,11.695904,-84.446147
11.0,14.29746,-85.15155
12.0,13.37984,-86.48075
15.0,13.642435,-86.309272
12.0,13.37984,-86.48075
16.0,14.152916,-85.07312
25.0,11.29733,-85.88958
11.0,14.533333,-91.316667
29.0,13.586201,-88.750773
21.0,10.53013,-84.47956
40.0,-15.234393,-69.527326
30.0,11.132346,-84.355789
60.0,13.766667,-88.266667
13.0,3.173882,-76.259454
20.0,-6.034766,-76.973892
20.0,-12.786389,-74.975556
37.0,13.64121,-88.785423
15.0,10.91987,-83.70349
30.0,-12.765538,15.732861
32.0,-9.204422,-77.618887
38.0,13.6,-88.333333
37.0,-16.134693,33.638691
13.0,13.45327,-86.029633
13.0,13.45327,-86.029633
11.0,9.816569,122.602103
40.0,13.85,-88.85
15.0,32.867867,13.189067
21.0,-17.777883,-69.959507
19.0,2.06946,-75.96557
35.0,-8.770556,-78.123889
16.0,11.01844,-84.39811
15.0,-13.73107,-75.205423
88.0,13.544303,-86.165168
15.0,-13.152712,-74.218628
38.0,13.63325,-86.476299
46.0,-13.253611,-73.299444
21.0,-13.049165,-74.412724
18.0,8.577826,81.218719
20.0,-13.171389,-73.906944
13.0,13.90668,-88.157021
110.0,11.701622,-84.330582
19.0,-12.948146,-74.020842
19.0,-11.900371,-74.600005
20.0,-13.92,-74.333889
16.0,-13.92,-74.333889
17.0,-15.50726,-71.442856
54.0,-17.777883,-69.959507
40.0,-15.11,-72.136667
51.0,12.82166,-84.203876
16.0,13.702621,-88.727772
27.0,-15.534444,-72.945556
20.0,13.839446,-83.932081
180.0,12.82166,-84.203876
36.0,-13.183608,-73.906236
20.0,-12.948146,-74.020842
25.0,-12.597099,-73.830879
31.0,14.051282,-89.232393
100.0,-15.155556,-73.981389
20.0,-13.123889,-74.321111
18.0,-6.875968,-79.922097
30.0,-13.026337,-73.736794
13.0,14.691723,-92.121798
21.0,11.06667,-85.1
40.0,12.83543,-85.462486
12.0,13.564251,-86.02984
22.0,-11.967368,-76.978462
16.0,13.8359,-88.347538
19.0,-13.152712,-74.218628
20.0,-6.875968,-79.922097
51.0,13.975556,-89.34
31.0,13.08268,80.270718
17.0,-13.116609,-73.690409
16.0,14.169631,-89.102686
15.0,14.191665,-89.1706
26.0,-13.465036,-74.100446
25.0,-13.610792,-74.532225
19.0,9.666399,80.020477
26.0,-13.849845,-73.950661
17.0,3.583748,-76.495727
12.0,13.483333,-88.466667
25.0,-8.872222,-77.893611
11.0,-12.787148,-74.973207
12.0,13.745556,-87.873611
250.0,13.364485,-85.29338
12.0,-13.796667,-73.988056
11.0,6.49249,-71.55696
18.0,35.724533,51.40519
12.0,12.90875,-85.951531
40.0,-9.204422,-77.618887
30.0,12.931506,-85.223777
16.0,-6.875968,-79.922097
23.0,13.7067,-86.25782
50.0,12.710919,-87.023859
15.0,-13.062171,-73.942034
28.0,14.191665,-89.1706
22.0,-14.074916,-72.474297
50.0,-12.882061,-74.020372
16.0,13.112743,-84.186071
17.0,-12.983333,-74.183333
16.0,6.941837,79.861687
12.0,13.130707,-85.971684
46.0,13.611277,-84.866885
20.0,13.83759,-86.13571
14.0,31.8186,75.2028
16.0,-13.75,-72.55
34.0,-14.31884,-74.378173
93.0,13.62679,-85.8254
16.0,-6.875968,-79.922097
15.0,-12.784314,-74.205459
23.0,33.888523,35.503513
15.0,-9.162686,-77.366179
20.0,-12.511974,-73.859078
19.0,-13.036812,-72.035705
30.0,-14.31884,-74.378173
16.0,-12.989709,-74.7205
12.0,13.217591,-86.109773
11.0,-14.31884,-74.378173
20.0,-12.939782,-74.247478
200.0,12.030552,39.046849
12.0,13.16888,-85.97565
35.0,13.403316,-86.692347
14.0,13.89271,-88.043983
80.0,11.43857,-85.936974
13.0,13.712987,-90.031502
11.0,13.6,-88.85
21.0,14.233737,-83.538859
58.0,8.633052,126.095835
111.0,13.316667,-85.3
12.0,13.7,-88.1
32.0,13.617045,-86.278529
12.0,13.491242,-88.173134
80.0,13.933732,-89.025836
30.0,12.931506,-85.223777
63.0,11.13685,-85.354451
15.0,-12.511974,-73.859078
12.0,-9.32505,-77.561942
20.0,-11.967368,-76.978462
25.0,13.43204,-88.592239
12.0,13.130707,-85.971684
15.0,-9.297478,-75.996312
20.0,-9.214953,-76.213001
12.0,15.519717,-91.188243
29.0,9.659069,80.131693
74.0,8.964041,80.787941
74.0,8.964041,80.787941
21.0,8.753956,80.501687
67.0,9.267091,80.814248
11.0,8.9984,80.951865
29.0,13.50363,-86.20454
35.0,12.96589,-86.231407
22.0,10.944955,-83.737732
17.0,8.665596,80.296238
13.0,14.12458,-89.293171
12.0,7.447973,125.810009
13.0,-11.967368,-76.978462
15.0,43.768732,11.256901
15.0,-12.518418,-74.373658
50.0,-17.777883,-69.959507
130.0,-7.61837,15.721794
30.0,-15.188188,-72.964306
21.0,-12.518418,-74.373658
45.0,13.664223,-88.660622
12.0,13.93412,-84.59281
34.0,13.746389,-86.709722
59.0,13.174408,-86.612595
94.0,13.62679,-85.8254
11.0,15.511667,-91.219722
12.0,15.519717,-91.188243
18.0,12.684095,-86.212746
18.0,-10.920784,-76.059497
12.0,33.266151,35.214058
75.0,34.438094,35.830837
23.0,12.136647,-86.250767
30.0,14.596051,120.978666
13.0,-12.520278,-73.828056
18.0,13.28841,-86.6554
14.0,-7.785833,-77.593333
37.0,-8.18885,-76.510838
40.0,-11.891427,-75.387054
15.0,-9.297478,-75.996312
23.0,13.816667,-88.433333
17.0,13.447063,-88.556531
15.0,33.273056,35.308611
20.0,13.78944,-86.012157
75.0,33.888523,35.503513
12.0,33.278407,35.578808
20.0,13.759041,-86.017217
12.0,13.536835,-88.780584
12.0,14.180378,-88.892274
20.0,14.596051,120.978666
25.0,13.566667,-88.933333
18.0,40.465595,-3.696263
20.0,2.95485,-76.26825
28.0,6.941837,79.861687
18.0,13.414377,-88.413748
19.0,13.779502,-88.349044
60.0,14.338896,-89.178268
17.0,12.470919,-85.659679
50.0,13.05014,-84.58732
18.0,13.64121,-88.785423
43.0,13.853697,-85.593154
15.0,35.724533,51.40519
12.0,5.080683,-74.486998
13.0,13.5,-88.35
23.0,6.895545,126.013997
146.0,8.345185,80.388133
23.0,8.410556,80.051111
12.0,12.621381,-85.617049
30.0,13.091683,-86.000314
52.0,12.010701,-83.766037
40.0,-7.599726,-78.250399
40.0,-7.161747,-78.512786
60.0,33.877384,35.536163
12.0,6.700414,121.972557
14.0,3.899723,-76.302032
12.0,6.855948,79.862968
12.0,8.371111,81.229722
14.0,8.370811,81.319312
12.0,8.5922,81.196796
30.0,13.130707,-85.971684
17.0,13.157674,-86.37536
14.0,3.800889,-76.641271
13.0,8.62513,81.03268
16.0,-12.916667,-73.833333
13.0,8.577826,81.218719
30.0,3.749597,-76.166856
13.0,17.795745,121.322798
23.0,33.888523,35.503513
15.0,-13.6575,-73.383333
75.0,34.438094,35.830837
13.0,13.7,-89.25
329.0,43.666667,-79.416667
12.0,2.63874,-76.52915
19.0,4.2045,-75.79185
62.0,-17.483762,16.329004
14.0,8.948247,125.541107
14.0,8.948247,125.541107
19.0,4.2045,-75.79185
31.0,13.447063,-88.556531
41.0,11.583333,-84.016667
20.0,13.49446,-88.530343
15.0,33.397778,35.685
16.0,11.09817,-83.94608
11.0,29.347702,47.94912
14.0,33.353333,35.512778
19.0,13.51031,-86.09602
18.0,14.0,-89.8333
25.0,12.984974,-85.117463
30.0,36.201721,37.14352
12.0,12.96589,-86.231407
11.0,4.26889,-75.9361
18.0,-14.049369,-74.382221
18.0,-14.049369,-74.382221
21.0,8.757816,80.487907
15.0,33.888523,35.503513
50.0,33.888523,35.503513
15.0,13.548685,-85.781946
24.0,8.584974,123.342845
20.0,8.980118,79.912462
11.0,13.841389,-89.745556
29.0,33.888523,35.503513
21.0,34.438094,35.830837
44.0,34.438094,35.830837
26.0,13.64121,-88.785423
18.0,3.322222,-76.234722
30.0,13.73321,-84.77725
30.0,33.888523,35.503513
25.0,3.322222,-76.234722
14.0,-13.849976,-73.950699
19.0,-13.152712,-74.218628
13.0,4.085809,-76.197188
21.0,8.531386,123.364368
52.0,13.336944,-87.843889
97.0,4.667128,-74.106056
28.0,2.85,-76.316667
33.0,12.14866,-84.4081
66.0,12.265244,-85.08308
60.0,37.99749,23.762728
18.0,12.122619,-84.47239
23.0,6.828333,-75.513056
26.0,5.252803,-76.825965
19.0,3.429344,-76.516037
23.0,8.09242,-76.72738
26.0,3.429344,-76.516037
14.0,13.17318,-84.95545
14.0,12.933333,-85.033333
70.0,13.62679,-85.8254
35.0,-12.841951,-74.571139
70.0,13.876944,-89.173556
16.0,7.975419,124.064405
16.0,41.890961,12.490069
25.0,13.967553,-89.139633
240.0,-18.293199,35.939217
12.0,6.855948,79.862968
28.0,33.888523,35.503513
20.0,33.293778,35.31457
12.0,-15.249523,-73.56893
30.0,2.756736,-76.629934
13.0,2.95258,-76.69297
14.0,3.38463,-74.04335
40.0,8.324973,81.30074
17.0,4.667128,-74.106056
18.0,-14.053026,-73.294548
75.0,-7.694505,21.361223
44.0,3.261782,-76.540886
40.0,3.343884,-76.592269
12.0,9.1082,124.7051
12.0,9.307278,123.308201
23.0,18.225557,121.556743
46.0,9.059025,80.659303
12.0,12.242438,-83.747802
20.0,31.326015,75.576183
13.0,33.9877,35.638924
14.0,13.681766,-89.36063
14.0,6.941837,79.861687
11.0,6.941837,79.861687
14.0,2.85,-76.316667
25.0,24.021144,88.991482
20.0,-11.775033,-75.500112
20.0,-15.278955,-73.344435
30.0,14.316514,-89.171394
12.0,8.577826,81.218719
20.0,8.924966,80.80871
14.0,8.577826,81.218719
15.0,7.154055,80.059375
45.0,13.087135,-86.355572
19.0,5.969808,125.286941
20.0,9.380289,80.377
19.0,9.616539,79.992
21.0,8.300405,81.369335
12.0,9.666399,80.020477
12.0,8.457907,81.268402
22.0,-6.928056,-77.939722
16.0,8.885503,80.276733
15.0,-13.61,-73.74
227.0,-25.891968,32.605135
41.0,-13.222081,-73.621316
11.0,8.577826,81.218719
11.0,8.698915,80.417397
12.0,9.783333,80.066667
13.0,8.577826,81.218719
31.0,8.757816,80.487907
12.0,8.73865,80.47795
15.0,31.147131,75.341218
33.0,33.888523,35.503513
17.0,4.995278,-75.812778
25.0,33.888523,35.503513
12.0,4.995278,-75.812778
20.0,13.62679,-85.8254
20.0,33.888523,35.503513
13.0,34.640097,50.875948
20.0,35.724533,51.40519
14.0,23.940848,91.988153
20.0,24.891115,67.143311
21.0,41.106178,28.689863
16.0,11.68588,-84.61369
11.0,24.777916,84.530497
11.0,8.932574,79.997592
13.0,-13.65311,-73.95396
22.0,-13.152712,-74.218628
21.0,13.62679,-85.8254
