eventid,year,country_txt,nkill
198009060003,1980.6803278688524,Jordan,1.0
198009130002,1980.6994535519125,Israel,1.0
198009140006,1980.7021857923498,Turkey,1.0
198009170004,1980.7103825136612,Turkey,1.0
198009240003,1980.7295081967213,Turkey,1.0
198009300010,1980.7459016393443,Turkey,2.0
198009300015,1980.7459016393443,Turkey,2.0
198010050002,1980.75956284153,Israel,2.0
198010100006,1980.7732240437158,Turkey,1.0
198010200006,1980.8005464480875,Lebanon,1.0
198010250003,1980.8142076502731,Lebanon,1.0
198010250005,1980.8142076502731,Lebanon,1.0
198010250006,1980.8142076502731,Lebanon,1.0
198010310007,1980.8306010928961,Turkey,1.0
198011010004,1980.8333333333333,West Bank and Gaza Strip,1.0
198011090001,1980.8551912568305,Lebanon,14.0
198011090003,1980.8551912568305,West Bank and Gaza Strip,1.0
198011100003,1980.8579234972678,Lebanon,12.0
198011150001,1980.8715846994535,Turkey,1.0
198011180003,1980.879781420765,Israel,1.0
198011220002,1980.8907103825136,West Bank and Gaza Strip,1.0
198011240004,1980.896174863388,West Bank and Gaza Strip,1.0
198011260002,1980.9016393442623,Turkey,2.0
198011270001,1980.9043715846994,Turkey,1.0
198012030005,1980.9207650273224,Turkey,1.0
198012160011,1980.9562841530055,Syria,1.0
198012160012,1980.9562841530055,Syria,1.0
198012270002,1980.9863387978141,Syria,1.0
198101030005,1981.0054794520547,Syria,1.0
198101050002,1981.0109589041097,Syria,16.0
198101060004,1981.013698630137,Syria,1.0
198101080002,1981.0191780821917,Syria,2.0
198101080003,1981.0191780821917,Syria,1.0
198101080010,1981.0191780821917,Syria,3.0
198101100002,1981.0246575342467,Syria,1.0
198101110002,1981.027397260274,West Bank and Gaza Strip,1.0
198101120001,1981.0301369863014,Iran,1.0
198101150003,1981.0383561643835,North Yemen,1.0
198101160004,1981.041095890411,Syria,1.0
198101160005,1981.041095890411,Syria,1.0
198101190002,1981.0493150684931,Syria,1.0
198101190003,1981.0493150684931,Syria,3.0
198101210002,1981.054794520548,Syria,1.0
198101230001,1981.0602739726028,Syria,1.0
198101250001,1981.0657534246575,Syria,5.0
198101260019,1981.0684931506848,Syria,3.0
198101270003,1981.0712328767124,Lebanon,2.0
198102000001,1981.0849315068492,Syria,5.0
198102000002,1981.0849315068492,Syria,1.0
198102060003,1981.0986301369862,Turkey,2.0
198102070002,1981.1013698630136,Kuwait,1.0
198102070003,1981.1013698630136,Turkey,1.0
198102070004,1981.1013698630136,Kuwait,1.0
198102070010,1981.1013698630136,West Bank and Gaza Strip,2.0
198102170009,1981.1287671232876,Syria,2.0
198102190004,1981.1342465753426,Syria,3.0
198102270006,1981.1561643835616,Lebanon,2.0
198102280006,1981.158904109589,Syria,25.0
198103010014,1981.1616438356164,Lebanon,1.0
198103040002,1981.1698630136987,Lebanon,1.0
198103050004,1981.172602739726,Lebanon,1.0
198103060006,1981.1753424657534,Lebanon,3.0
198103100002,1981.186301369863,Syria,1.0
198103120005,1981.1917808219177,Iran,2.0
198103150006,1981.2,Syria,1.0
198104000003,1981.2465753424658,Iran,2.0
198104020002,1981.2493150684932,Lebanon,1.0
198104080002,1981.2657534246575,Israel,1.0
198104080004,1981.2657534246575,Israel,1.0
198104090001,1981.268493150685,Lebanon,1.0
198104130006,1981.2794520547945,Lebanon,2.0
198104180003,1981.2931506849316,Lebanon,1.0
198104200005,1981.2986301369863,United Arab Emirates,2.0
198104220001,1981.304109589041,Iran,2.0
198104250002,1981.3123287671233,Iran,7.0
198105010003,1981.3287671232877,Iran,2.0
198105130005,1981.3616438356164,Lebanon,4.0
198105240001,1981.3917808219178,Turkey,4.0
198106110002,1981.441095890411,Lebanon,1.0
198106230003,1981.4739726027397,Iran,6.0
198106280003,1981.4876712328767,Iran,74.0
198106300001,1981.4931506849316,Iran,1.0
198107000001,1981.495890410959,Iran,4.0
198107060001,1981.509589041096,Iran,1.0
198107140004,1981.531506849315,West Bank and Gaza Strip,1.0
198107190001,1981.545205479452,Iran,1.0
198107200001,1981.5479452054794,Iran,1.0
198107230001,1981.5561643835617,Iran,2.0
198107240001,1981.558904109589,Iran,1.0
198107240002,1981.558904109589,Iran,1.0
198107240004,1981.558904109589,Iran,1.0
198107240005,1981.558904109589,Iran,2.0
198107250001,1981.5616438356165,Iran,2.0
198107270008,1981.5671232876712,Iran,9.0
198107290001,1981.572602739726,Iran,1.0
198108010001,1981.5808219178082,Iran,1.0
198108020001,1981.5835616438355,Egypt,3.0
198108030004,1981.5863013698631,Iran,13.0
198108030005,1981.5863013698631,Iran,7.0
198108030006,1981.5863013698631,Iran,1.0
198108040005,1981.5890410958905,Iran,1.0
198108050004,1981.5917808219178,Iran,1.0
198108080001,1981.6,Iran,3.0
198108110001,1981.6082191780822,Iran,2.0
198108170014,1981.6246575342466,Syria,1.0
198108240004,1981.6438356164383,Iran,1.0
198108260003,1981.6493150684933,Lebanon,3.0
198108290002,1981.6575342465753,Lebanon,1.0
198108300001,1981.6602739726027,West Bank and Gaza Strip,1.0
198108310014,1981.66301369863,Iran,1.0
198109010008,1981.6657534246576,Iran,20.0
198109030008,1981.6712328767123,Syria,20.0
198109040001,1981.6739726027397,Lebanon,1.0
198109040005,1981.6739726027397,Turkey,2.0
198109070003,1981.682191780822,Iran,2.0
198109090003,1981.6876712328767,Iran,1.0
198109170001,1981.7095890410958,Lebanon,10.0
198109170002,1981.7095890410958,Lebanon,23.0
198109200002,1981.717808219178,Lebanon,4.0
198109280002,1981.7397260273972,Lebanon,10.0
198109280011,1981.7397260273972,Lebanon,18.0
198109290002,1981.7424657534248,Iran,1.0
198109300005,1981.7452054794521,Lebanon,1.0
198110010003,1981.7479452054795,Lebanon,83.0
198110050001,1981.7589041095891,Iran,1.0
198110050002,1981.7589041095891,Syria,2.0
198110060001,1981.7616438356165,Iran,2.0
198110060002,1981.7616438356165,Iran,1.0
198110060007,1981.7616438356165,Egypt,8.0
198110070003,1981.7643835616439,Egypt,54.0
198110130004,1981.7808219178082,Egypt,2.0
198110170002,1981.7917808219179,Iran,1.0
198110170007,1981.7917808219179,Iran,2.0
198110180002,1981.7945205479452,Iran,2.0
198110180003,1981.7945205479452,Iran,4.0
198110200003,1981.8,Iran,1.0
198110200004,1981.8,Lebanon,1.0
198110270002,1981.8191780821917,Iran,14.0
198111020002,1981.835616438356,Iran,8.0
198111150001,1981.8712328767124,Iran,3.0
198111170005,1981.876712328767,West Bank and Gaza Strip,1.0
198111240006,1981.8958904109588,Iran,3.0
198111260004,1981.9013698630138,Israel,1.0
198111290001,1981.9095890410958,Lebanon,1.0
198111290003,1981.9095890410958,Syria,90.0
198112000002,1981.9150684931508,Iran,1.0
198112000003,1981.9150684931508,Iran,1.0
198112030003,1981.9205479452055,Lebanon,1.0
198112070003,1981.9315068493152,Lebanon,1.0
198112070015,1981.9315068493152,Lebanon,1.0
198112080007,1981.9342465753425,Turkey,2.0
198112080008,1981.9342465753425,Lebanon,1.0
198112150003,1981.9534246575342,Lebanon,66.0
198112150012,1981.9534246575342,Iran,1.0
198112190001,1981.964383561644,Lebanon,5.0
198112190003,1981.964383561644,Lebanon,11.0
198112200001,1981.9671232876713,Lebanon,2.0
198112280001,1981.9890410958903,Iran,1.0
198201000002,1982.0,Iran,3.0
198201100007,1982.0246575342467,Iran,2.0
198201120011,1982.0301369863014,Lebanon,1.0
198201130002,1982.0328767123287,Lebanon,2.0
198201190005,1982.0493150684931,Syria,2.0
198202050004,1982.0958904109589,Iran,2.0
198202070009,1982.1013698630136,Syria,40.0
198202080004,1982.1041095890412,Iran,1.0
198202090020,1982.1068493150685,Syria,1.0
198202130001,1982.1178082191782,Lebanon,4.0
198202180014,1982.131506849315,Syria,1.0
198202220001,1982.1424657534246,Iran,15.0
198202220002,1982.1424657534246,Iran,11.0
198202230007,1982.145205479452,Lebanon,7.0
198202270001,1982.1561643835616,Lebanon,8.0
198203000002,1982.1616438356164,Iran,2.0
198203060002,1982.1753424657534,Lebanon,2.0
198203070005,1982.1780821917807,Syria,3.0
198203080003,1982.1808219178083,Iran,1.0
198203080014,1982.1808219178083,Lebanon,1.0
198203140003,1982.1972602739727,Iran,3.0
198203160002,1982.2027397260274,Lebanon,1.0
198203160003,1982.2027397260274,Lebanon,3.0
198203180003,1982.2082191780821,Syria,3.0
198203220007,1982.2191780821918,Lebanon,1.0
198203220010,1982.2191780821918,Lebanon,1.0
198203250003,1982.227397260274,West Bank and Gaza Strip,1.0
198203260004,1982.2301369863014,Lebanon,2.0
198203270004,1982.2328767123288,Syria,3.0
