iyear,imonth,count
1991,6,1
1992,1,1
1992,10,1
1992,12,2
1994,1,1
1994,6,1
1994,7,1
1994,8,5
1994,10,1
1996,12,1
1997,4,3
1997,7,5
1997,8,2
1997,9,2
1997,10,2
2007,5,1
